datetime;uc01;uc02;uc03;uc04
30.08.2019 16:00:00;4793,531697859;3879,838359821;2861,082893377;3759,131168093
30.08.2019 17:00:00;4968,018272428;4156,397502243;3212,025446784;3691,810183387
30.08.2019 18:00:00;4892,556794293;3992,209708289;3326,348739177;3315,690066483
30.08.2019 19:00:00;4542,564500945;3713,001898506;3271,214697753;3262,207744246
30.08.2019 20:00:00;4154,555697321;3495,436899624;3093,096697424;3166,477790552
30.08.2019 21:00:00;3917,759006496;3306,893525866;2979,243896004;3014,842296174
30.08.2019 22:00:00;3829,535507240;3289,880170252;2686,150135796;2949,835764750
30.08.2019 23:00:00;3743,348883266;3234,663238989;2756,303800085;2742,207482271
31.08.2019 0:00:00;3484,120006106;3039,886014059;2884,351577650;2690,317534390
31.08.2019 1:00:00;3405,721012552;2974,734107017;2519,997239308;2482,519036080
31.08.2019 2:00:00;2936,557141946;2682,449609778;2546,575720190;2318,551838485
31.08.2019 3:00:00;2648,145842236;2435,104166643;2338,248934660;2260,679691046
31.08.2019 4:00:00;2441,589496506;2302,340475324;2194,116327556;2237,814538915
31.08.2019 5:00:00;2457,976551143;2312,294580806;2164,358804960;2409,082281023
31.08.2019 6:00:00;2700,620394259;2489,394714547;2200,902961681;2487,955652996
31.08.2019 7:00:00;2831,331057976;2570,617365609;2250,724590292;2589,797134268
31.08.2019 8:00:00;2995,470820708;2690,642214257;2259,195855677;2696,470837870
31.08.2019 9:00:00;3308,024529310;2889,448859345;2434,495144301;2910,738071856
31.08.2019 10:00:00;3668,421035174;3198,431491085;2396,802182696;3053,896187647
31.08.2019 11:00:00;3996,317169237;3393,937675102;2482,627065886;3230,817277875
31.08.2019 12:00:00;4331,542259165;3568,714390882;2573,427237022;3314,483933658
31.08.2019 13:00:00;4383,965243540;3725,937723519;3029,899041990;3461,418746172
31.08.2019 14:00:00;4753,778875222;3855,368849752;2706,426311645;3576,822632179
31.08.2019 15:00:00;4871,466799270;3899,833016298;3123,921866779;3742,441676040
31.08.2019 16:00:00;4928,613284153;4013,133914377;2790,100787361;3659,580158858
31.08.2019 17:00:00;5185,637243632;4168,464591923;3010,805498472;3877,587968302
31.08.2019 18:00:00;5359,624657133;4362,802744178;3463,109208370;3802,449162049
31.08.2019 19:00:00;5225,900614561;4217,678875622;3079,087176223;3522,978668949
31.08.2019 20:00:00;4816,347053690;3833,844983085;3136,711557282;3238,668442807
31.08.2019 21:00:00;4529,230369441;3649,657590481;3237,510451385;3301,972284246
31.08.2019 22:00:00;4316,474775617;3547,026155020;2929,203002307;3245,061269116
31.08.2019 23:00:00;4023,520676267;3410,630132347;3025,398376863;2779,841706150
01.09.2019 0:00:00;4001,069722126;3367,952270074;2875,654351918;2913,811502293
01.09.2019 1:00:00;3704,389941340;3155,232681042;2742,682321561;2770,198361410
01.09.2019 2:00:00;3306,771117516;2924,109901865;2771,789221910;2519,032257961
01.09.2019 3:00:00;2888,000052590;2599,364102281;2420,497850960;2347,391649576
01.09.2019 4:00:00;2656,365685964;2436,496503798;2393,590353580;2341,060622886
01.09.2019 5:00:00;2660,394778890;2439,301429492;2199,660679823;2417,341559964
01.09.2019 6:00:00;2854,268673299;2597,174035664;2237,122264499;2505,533054873
01.09.2019 7:00:00;2970,001094489;2649,015832333;2359,399933152;2604,256887741
01.09.2019 8:00:00;3174,795693798;2814,922547956;2410,345094640;2956,367073576
01.09.2019 9:00:00;3593,099809816;3108,721595365;2522,203105223;3037,642995393
01.09.2019 10:00:00;3918,496722748;3352,043331288;2662,654644778;3154,250567022
01.09.2019 11:00:00;4202,400031002;3494,801405557;2566,227794674;3438,870476675
01.09.2019 12:00:00;4321,671877922;3660,007850692;2779,480777961;3478,505306446
01.09.2019 13:00:00;4396,369644998;3724,177017497;3015,841195417;3542,934638930
01.09.2019 14:00:00;4690,867612250;3873,758226775;2991,163885172;3665,651982193
01.09.2019 15:00:00;5150,448077712;4193,472264068;3144,095259977;3778,631715715
01.09.2019 16:00:00;5663,992596325;4485,209308286;2961,838078434;4164,044676241
01.09.2019 17:00:00;5800,876829230;4629,830695377;3190,080892708;4099,650131707
01.09.2019 18:00:00;5711,910437839;4697,359933081;3372,377203908;4021,308215534
01.09.2019 19:00:00;5419,983601158;4350,425630553;3621,890615744;4007,072777189
01.09.2019 20:00:00;5232,901594083;4223,412123890;3535,870649150;3511,790745748
01.09.2019 21:00:00;5010,854634518;4056,254253041;3289,954645122;3470,108007772
01.09.2019 22:00:00;4762,688356023;3833,415822501;3239,781525727;3486,709262176
01.09.2019 23:00:00;4394,264491110;3633,622373719;2865,468919529;3121,459947980
02.09.2019 0:00:00;3988,496774210;3348,851843906;2914,319959922;2908,951046488
02.09.2019 1:00:00;3525,360650730;3030,336887085;2705,105881367;2666,673828701
02.09.2019 2:00:00;3163,880591086;2771,427807019;2513,862494539;2395,449869451
02.09.2019 3:00:00;2798,554090164;2561,149714273;2460,961264986;2347,018002920
02.09.2019 4:00:00;2618,773909708;2433,098884446;2263,936963481;2361,014284646
02.09.2019 5:00:00;2675,839522800;2444,059763236;2187,482926116;2386,810902533
02.09.2019 6:00:00;552,438773147;506,760356216;459,120121367;489,105267746
02.09.2019 7:00:00;2776,721519770;2540,004911398;2341,152686486;2511,387942845
02.09.2019 8:00:00;2833,933335085;2591,225614244;2301,094145178;2582,595523790
02.09.2019 9:00:00;3033,192426672;2670,822163980;2286,174486416;2634,643120344
02.09.2019 10:00:00;3219,270735287;2829,555939127;2330,820278456;2885,571862293
02.09.2019 11:00:00;3493,957211423;3019,410192165;2412,658100372;3259,095924980
02.09.2019 12:00:00;4434,774697065;3651,245877258;2618,466634601;3497,982365486
02.09.2019 13:00:00;4480,140185105;3733,907230285;3095,627328717;3613,413317325
02.09.2019 14:00:00;4739,957903081;3896,949594166;2851,353200556;3823,066387087
02.09.2019 15:00:00;5168,139878886;4126,779749300;2893,962444317;4082,771078225
02.09.2019 16:00:00;5565,447622127;4591,422479497;3342,609222385;4049,589358343
02.09.2019 17:00:00;5890,487402028;4606,884064052;3397,412739705;4007,042368562
02.09.2019 18:00:00;5920,667162400;4721,394210467;3313,034103220;3748,878076604
02.09.2019 19:00:00;5552,449224874;4409,111180432;3131,132792473;3856,363830186
02.09.2019 20:00:00;5088,143214549;4193,026231315;3184,187362359;3523,745809612
02.09.2019 21:00:00;4752,173643521;3955,318658149;2997,330364638;3498,500854320
02.09.2019 22:00:00;4517,164462876;3822,142361446;2961,489170576;3244,332904501
02.09.2019 23:00:00;4305,989514034;3604,758556239;2838,507096707;3044,109019203
03.09.2019 0:00:00;3687,131065629;3191,194883428;2756,470296377;2685,832307647
03.09.2019 1:00:00;3322,138905714;2874,551934013;2685,367766268;2505,937321544
03.09.2019 2:00:00;2885,275725125;2589,002727543;2513,252857884;2283,643409234
03.09.2019 3:00:00;2551,318180144;2384,458686866;2359,433207394;2248,792173477
03.09.2019 4:00:00;2414,188223821;2291,523251217;2184,980372417;2272,745929489
03.09.2019 5:00:00;2480,570550074;2328,085089461;2132,971769817;2371,863080634
03.09.2019 6:00:00;2617,100427638;2406,943916698;2158,634768356;2348,148393244
03.09.2019 7:00:00;2572,679684664;2392,232438759;2213,732268283;2356,580960481
03.09.2019 8:00:00;2695,927266366;2469,884010102;2200,142401433;2469,647537651
03.09.2019 9:00:00;2839,892850297;2597,052671087;2211,571680976;2547,681285832
03.09.2019 10:00:00;3053,811185695;2753,072130824;2330,423118848;2722,844316717
03.09.2019 11:00:00;3274,275810713;2854,369054516;2323,264889187;2871,645047115
03.09.2019 12:00:00;3394,576124352;3008,135376553;2400,282676435;2888,571338631
03.09.2019 13:00:00;3616,903154106;3155,801973673;2526,762657838;3180,045534069
03.09.2019 14:00:00;3962,121169632;3338,900073030;2681,946280348;3395,077343191
03.09.2019 15:00:00;898,921098599;741,818185154;559,381879366;747,552699364
03.09.2019 16:00:00;5050,627578992;4096,836832209;2850,197145027;3836,915230580
03.09.2019 17:00:00;5391,611102240;4274,003363408;3278,644931116;3996,509554602
03.09.2019 18:00:00;5316,238189988;4305,917526349;3505,336891203;3602,025728101
03.09.2019 19:00:00;5122,701323927;4164,624865986;3335,937130831;3536,535822545
03.09.2019 20:00:00;4708,153440413;3831,810930228;3262,635586665;3322,435790204
03.09.2019 21:00:00;4539,824066811;3689,090895588;3243,680035134;3139,495865767
03.09.2019 22:00:00;4264,019600673;3519,861544259;3112,470050965;3203,487529461
03.09.2019 23:00:00;3984,219329047;3370,127295657;2949,724044262;2931,760059783
04.09.2019 0:00:00;3534,037586308;3018,463886081;2737,523065741;2608,552923820
04.09.2019 1:00:00;3007,765009687;2690,447560726;2540,909494369;2370,863445843
04.09.2019 2:00:00;2668,713981980;2459,132924988;2310,873422652;2068,847033528
04.09.2019 3:00:00;2140,523875054;2098,924944924;2237,060607972;2000
04.09.2019 4:00:00;2000;2000;2049,013105753;2115,609735097
04.09.2019 5:00:00;2226,686201814;2153,075502541;2000;2257,093169220
04.09.2019 6:00:00;2420,736151670;2300,375030140;2100,014558031;2238,463631272
04.09.2019 7:00:00;2417,382043212;2280,615942425;2162,776501247;2317,766618145
04.09.2019 8:00:00;2518,496806550;2359,588517365;2185,193293295;2403,568170123
04.09.2019 9:00:00;2737,741517993;2495,579004061;2168,714636704;2518,369513765
04.09.2019 10:00:00;2971,000369056;2641,423080157;2320,192041432;2640,149382756
04.09.2019 11:00:00;3184,518394301;2845,727213530;2323,854833469;2693,791535623
04.09.2019 12:00:00;3284,469845750;2878,135605378;2383,494771891;2748,221862795
04.09.2019 13:00:00;3545,080091428;3034,287394894;2414,019602540;3010,118590394
04.09.2019 14:00:00;3873,370055170;3240,534600103;2566,386078478;3217,885199521
04.09.2019 15:00:00;4350,654056580;3645,339669243;2506,274807595;3446,929829375
04.09.2019 16:00:00;4863,061875346;3923,402210120;2672,183930741;3597,131494079
04.09.2019 17:00:00;5282,219380053;4182,842618278;3122,532813161;3841,043247224
04.09.2019 18:00:00;5239,499557177;4278,060889744;3443,986783458;3693,894622607
04.09.2019 19:00:00;4757,432309052;3964,106927274;3359,235026650;3517,882983550
04.09.2019 20:00:00;4539,902681757;3703,064956179;2956,043343597;3279,614068642
04.09.2019 21:00:00;4192,071381640;3510,181909778;3118,149422290;3114,996570094
04.09.2019 22:00:00;3975,982449701;3377,692462902;2868,822521466;2952,063756131
04.09.2019 23:00:00;3826,749202360;3298,411647201;2830,834835731;2791,231593667
05.09.2019 0:00:00;3478,039002246;2969,467848246;2647,079104768;2599,963166165
05.09.2019 1:00:00;3001,224108161;2720,572421867;2427,545379821;2325,670536308
05.09.2019 2:00:00;2642,894977964;2436,801510371;2298,828861945;2145,329686106
05.09.2019 3:00:00;2259,287574146;2173,841929583;2210,309747627;2122,030540456
05.09.2019 4:00:00;2215,909368215;2157,465694503;2109,422236895;2202,977159956
05.09.2019 5:00:00;2339,564366833;2237,288742174;2072,150523252;2268,458213446
05.09.2019 6:00:00;2465,572271293;2336,512761089;2135,182151784;2285,504625059
05.09.2019 7:00:00;2506,152680838;2358,608721892;2154,952188378;2367,089036311
05.09.2019 8:00:00;2626,389535914;2428,426816864;2164,201537089;2422,968593680
05.09.2019 9:00:00;2842,463032851;2582,267925839;2192,554921310;2604,568668907
05.09.2019 10:00:00;2981,291809376;2656,573544970;2366,733022628;2634,741718743
05.09.2019 11:00:00;3228,444470572;2834,218990466;2373,259333427;2822,549278897
05.09.2019 12:00:00;3350,067100704;2941,552380791;2525,629740167;2836,224958637
05.09.2019 13:00:00;3401,064493407;2936,713637935;2397,685908534;2945,391922058
05.09.2019 14:00:00;3711,158704154;3178,848049719;2458,583188782;3291,993097896
05.09.2019 15:00:00;4213,554849224;3488,672247772;2644,304672026;3616,047026751
05.09.2019 16:00:00;4739,067337304;3828,176128963;2638,309711406;3607,833348318
05.09.2019 17:00:00;5116,166533667;4197,545712878;3087,554656579;3660,624572842
05.09.2019 18:00:00;5075,579635444;4194,949054415;3131,414696892;3557,857435380
05.09.2019 19:00:00;4863,119467804;3956,528386888;3162,488389087;3554,306694623
05.09.2019 20:00:00;4601,239871352;3782,460163190;3247,018671570;3230,978214246
05.09.2019 21:00:00;4120,649066989;3493,832731027;2733,311795722;3140,995214087
05.09.2019 22:00:00;3870,006473117;3304,425637977;2870,267238008;2953,364146019
05.09.2019 23:00:00;3770,939867409;3251,213191368;2564,434770704;2862,252057797
06.09.2019 0:00:00;3360,416883262;2962,586630959;2747,025282893;2568,021850669
06.09.2019 1:00:00;2949,288251215;2678,371805115;2497,014343820;2320,325813838
06.09.2019 2:00:00;2574,340740712;2388,591577180;2395,306050968;2144,527496112
06.09.2019 3:00:00;2265,854313375;2176,742739507;2181,457974513;2135,413323815
06.09.2019 4:00:00;2227,162083690;2157,873472236;2113,286897714;2189,441008605
06.09.2019 5:00:00;2322,600810939;2212,656163274;2063,844343474;2216,585573975
06.09.2019 6:00:00;2401,391729502;2274,640859793;2088,347607868;2281,177825754
06.09.2019 7:00:00;2482,229100274;2324,398302343;2152,187855456;2342,527940261
06.09.2019 8:00:00;2564,237519490;2379,885804202;2200,660500519;2469,945725385
06.09.2019 9:00:00;2759,401371743;2529,439439457;2157,361446057;2605,579387834
06.09.2019 10:00:00;2993,902295053;2716,181839504;2279,454115951;2672,881232593
06.09.2019 11:00:00;3225,289500344;2860,062144032;2401,850704411;2700,357585263
06.09.2019 12:00:00;3404,161452179;2915,704713674;2457,207801352;2892,413825480
06.09.2019 13:00:00;3635,187508968;3068,474210199;2534,779541307;2895,432424958
06.09.2019 14:00:00;3701,421915827;3226,535644388;2715,599559801;3132,626946101
06.09.2019 15:00:00;845,607923079;717,634833600;539,780690257;730,143781629
06.09.2019 16:00:00;4846,168147532;3997,922153841;2724,528518283;3609,455129260
06.09.2019 17:00:00;5062,349055943;4108,688409610;2778,800329527;3711,307965419
06.09.2019 18:00:00;4967,803279312;3984,627960234;3108,477468283;3379,928743472
06.09.2019 19:00:00;4517,751401596;3729,374516696;3248,219881979;3269,826666224
06.09.2019 20:00:00;4201,497875849;3531,468412505;2916,864305587;3064,649767000
06.09.2019 21:00:00;3938,483137329;3299,667645617;2644,736306163;2962,686346005
06.09.2019 22:00:00;3840,587678708;3218,938222586;2611,941485262;3016,808434913
06.09.2019 23:00:00;3719,399462832;3204,233204702;2668,384553298;2670,644907615
07.09.2019 0:00:00;3522,733903928;3049,613376913;2598,622544886;2843,729947515
07.09.2019 1:00:00;3341,433048651;2923,353955749;2635,793063680;2506,701328743
07.09.2019 2:00:00;2980,336162900;2640,062923125;2403,818615293;2320,667445666
07.09.2019 3:00:00;2617,154100471;2438,902189365;2294,653407800;2233,402253751
07.09.2019 4:00:00;2433,665410961;2291,156632503;2180,590913553;2240,488708798
07.09.2019 5:00:00;2464,226303468;2326,021395860;2137,863037653;2419,619383774
07.09.2019 6:00:00;2704,468452064;2480,446138343;2133,262181207;2406,559479866
07.09.2019 7:00:00;2828,236212091;2568,109407825;2301,274350328;2561,443736067
07.09.2019 8:00:00;3007,732247438;2719,871783621;2370,886172419;2770,802659159
07.09.2019 9:00:00;3303,222614897;2917,423931196;2330,272193223;3020,222091555
07.09.2019 10:00:00;3698,354956320;3116,854515274;2587,759349190;3136,919853192
07.09.2019 11:00:00;4013,777839506;3346,943990068;2583,961128492;3256,140448724
07.09.2019 12:00:00;4279,132681106;3546,190378264;2626,339516562;3246,384135930
07.09.2019 13:00:00;4467,864183390;3720,613636570;2691,050447131;3425,807948914
07.09.2019 14:00:00;4692,628913089;3915,927850977;2822,890668421;3706,811511106
07.09.2019 15:00:00;4747,764623582;3988,613855736;3213,538659838;3476,969465752
07.09.2019 16:00:00;4854,441213634;4042,388779715;2890,739902962;3639,896240032
07.09.2019 17:00:00;5113,357169755;4238,117669923;3205,212063429;3842,276645855
07.09.2019 18:00:00;5406,361613549;4285,406113796;3274,796053414;3624,230167549
07.09.2019 19:00:00;5221,963800262;4248,235697583;2926,888862951;3543,066066813
07.09.2019 20:00:00;4726,646152033;3909,210158807;3192,578134116;3313,867915522
07.09.2019 21:00:00;4487,121950991;3718,281209026;2859,435970916;3292,422644889
07.09.2019 22:00:00;4223,063770177;3532,871544366;2705,191735582;3208,652943321
07.09.2019 23:00:00;4118,076490284;3389,150036064;2791,815557020;2797,614030181
08.09.2019 0:00:00;4040,109928594;3363,608099388;3014,459767057;2912,036274539
08.09.2019 1:00:00;3725,455024629;3201,762528478;2597,639818062;2655,638719959
08.09.2019 2:00:00;3308,559403075;2916,742324931;2563,044984764;2474,980367477
08.09.2019 3:00:00;2897,454079042;2644,081830551;2378,341266537;2383,103784012
08.09.2019 4:00:00;2643,422970820;2428,773042485;2265,930694954;2337,012264042
08.09.2019 5:00:00;2674,062027466;2460,916347043;2251,466118423;2434,535674862
08.09.2019 6:00:00;2841,895435495;2589,584123532;2248,664931940;2485,759724583
08.09.2019 7:00:00;2970,066172908;2670,088402113;2357,487790287;2682,364387018
08.09.2019 8:00:00;3199,762199497;2812,604337505;2407,352831837;2803,505558187
08.09.2019 9:00:00;3552,125193879;3080,521294913;2393,351099491;2965,700339060
08.09.2019 10:00:00;3898,110271421;3299,363102827;2659,454463358;3170,891935407
08.09.2019 11:00:00;4242,884898080;3554,677689556;2692,454340899;3302,641019069
08.09.2019 12:00:00;4373,865917463;3598,166137168;2748,323544977;3402,794847539
08.09.2019 13:00:00;4415,596019636;3693,012996517;3053,459848397;3496,661928031
08.09.2019 14:00:00;4667,224257721;3872,317545224;2804,665080847;3795,145438314
08.09.2019 15:00:00;5088,579170580;4073,494185714;3128,906100780;3810,153571333
08.09.2019 16:00:00;5546,660088156;4433,016175416;2970,834658944;4293,946441133
08.09.2019 17:00:00;5781,094870917;4565,706307782;3265,203981808;3928,641086895
08.09.2019 18:00:00;5748,320884256;4547,430720909;3308,539051544;3988,343199896
